gu,bjd,apt_name_raw,lat,lng,subway_nearest_m,subway_count_500m,subway_count_1000m,subway_count_2000m,elem_school_nearest_m,elem_school_count_500m,elem_school_count_1000m,elem_school_count_2000m,middle_school_nearest_m,middle_school_count_500m,middle_school_count_1000m,middle_school_count_2000m,high_school_nearest_m,high_school_count_500m,high_school_count_1000m,high_school_count_2000m,childcare_nearest_m,childcare_count_500m,childcare_count_1000m,childcare_count_2000m,park_nearest_m,park_count_500m,park_count_1000m,park_count_2000m,park_within_1km,park_log1p_count_2km,library_nearest_m,library_count_500m,library_count_1000m,library_count_2000m,library_within_1km,library_log1p_count_2km,mart_nearest_m,mart_count_500m,mart_count_1000m,mart_count_2000m,department_nearest_m,department_count_500m,department_count_1000m,department_count_2000m,department_within_1km,department_log1p_count_2km,cctv_count_500m,cctv_count_1000m,cctv_count_2000m,hospital_nearest_m,hospital_count_500m,hospital_count_1000m,hospital_count_2000m,hospital_general_nearest_m,hospital_general_count_500m,hospital_general_count_1000m,hospital_general_count_2000m,academy_nearest_m,academy_count_500m,academy_count_1000m,academy_count_2000m
강서구,방화동,성옥,37.569612128531475,126.8099007637593,451.8,1,5,14,234.6,1,5,9,636.4,0,3,7,596.5,0,4,4,25.6,28,73,136,1279.5,0,0,3,0,1.3862943611198906,1065.5,0,0,1,0,0.6931471805599453,829.7,0,3,7,930.3,0,1,1,1,0.6931471805599453,202,501,1269,2699.4,0,0,0,3004.4,0,0,0,91.2,28,162,349
강서구,염창동,등촌제이스카이,37.54989198557505,126.86799536924973,219.3,1,3,5,372.4,2,6,17,180.9,1,5,12,598.2,0,1,10,132.0,15,96,259,902.5,0,1,5,1,1.791759469228055,548.6,0,3,7,1,2.0794415416798357,322.4,2,6,18,2662.1,0,0,0,0,0.0,242,912,2519,662.4,0,1,25,1694.1,0,0,1,19.3,89,264,933
강서구,화곡동,팔라이스아파트먼트(915-8),37.5290252088189,126.84392117432697,390.3,1,1,5,382.7,1,6,21,679.7,0,3,11,1544.7,0,0,7,52.0,20,130,411,1192.7,0,0,3,0,1.3862943611198906,438.9,1,2,8,1,2.1972245773362196,363.5,1,1,9,2776.0,0,0,0,0,0.0,285,1252,4336,1417.8,0,0,20,1739.8,0,0,1,51.9,19,193,705
강서구,화곡동,일광2차,37.53062214417357,126.84556736572078,161.0,1,1,5,605.9,0,6,20,681.2,0,2,12,1340.6,0,0,8,118.9,26,132,421,1366.0,0,0,3,0,1.3862943611198906,341.2,1,2,9,1,2.302585092994046,134.5,1,1,10,2655.2,0,0,0,0,0.0,285,1223,4402,1316.8,0,0,21,1611.3,0,0,1,77.5,22,166,701
강서구,등촌동,보람하이빌,37.54656745409777,126.85802958596274,812.5,0,1,7,116.6,1,5,22,208.2,1,4,13,364.1,1,4,9,190.9,17,76,396,734.4,0,1,5,1,1.791759469228055,223.4,1,1,7,1,2.0794415416798357,433.7,1,4,22,2146.2,0,0,0,0,0.0,150,871,3360,382.0,1,14,40,1303.4,0,0,1,199.7,34,111,906
강서구,내발산동,이너스102동,37.55288641778384,126.8315042782968,624.3,0,3,8,295.2,1,5,16,243.9,1,4,13,243.9,3,8,14,44.1,25,90,294,1192.6,0,0,2,0,1.0986122886681098,968.9,0,1,4,1,1.6094379124341003,412.7,1,6,20,1119.1,0,0,1,0,0.6931471805599453,144,481,2316,404.2,3,7,37,404.2,1,1,2,41.1,172,507,926
강서구,화곡동,거성훼미리(29-68),37.54643837280508,126.8484146560494,889.8,0,1,7,352.3,2,5,21,951.7,0,1,15,1180.1,0,0,16,63.5,33,102,427,557.3,0,2,3,1,1.3862943611198906,615.4,0,1,7,1,2.0794415416798357,148.9,2,3,23,1658.5,0,0,1,0,0.6931471805599453,275,834,3372,184.5,3,21,45,1175.9,0,0,2,100.4,45,100,936
강서구,화곡동,오화(24-175),37.53161779811644,126.84219608603958,396.0,1,1,5,641.7,0,4,16,511.4,0,2,10,1521.3,0,0,7,98.1,21,134,407,1115.4,0,0,2,0,1.0986122886681098,655.9,0,2,8,1,2.1972245773362196,391.9,1,1,9,2967.3,0,0,0,0,0.0,270,1171,4188,1171.2,0,0,17,1922.7,0,0,1,248.8,20,159,665
강서구,등촌동,마곡루나플라체,37.559049752623075,126.84231594191812,412.8,1,1,9,205.2,1,6,19,154.1,1,4,12,495.5,1,7,15,140.5,21,70,268,587.2,0,1,5,1,1.791759469228055,378.6,1,1,4,1,1.6094379124341003,188.9,4,7,23,189.1,1,1,1,1,0.6931471805599453,115,458,2235,93.1,7,20,44,794.7,0,2,2,127.2,162,310,837
강서구,공항동,청성스카이,37.56247472559131,126.81289450341971,164.9,2,7,13,231.9,1,4,9,172.0,1,4,7,834.1,0,1,5,87.6,13,70,173,1981.9,0,0,1,0,0.6931471805599453,1807.6,0,0,1,0,0.6931471805599453,687.0,0,3,9,854.0,0,1,1,1,0.6931471805599453,242,583,1318,2140.1,0,0,0,2334.0,0,0,0,116.9,12,173,444
강서구,마곡동,마곡엠밸리9단지,37.56199729395976,126.8187314187724,602.5,0,6,14,255.1,1,4,11,346.3,2,3,10,816.6,0,2,12,110.2,20,75,192,1662.1,0,0,1,0,0.6931471805599453,1912.4,0,0,1,0,0.6931471805599453,470.1,1,6,11,1371.1,0,0,2,0,1.0986122886681098,69,635,1581,1632.9,0,0,5,1869.9,0,0,1,51.5,35,278,625
강서구,화곡동,근상프리즘(957-1),37.53973149769263,126.8457545121036,507.0,0,2,4,186.5,2,6,19,489.6,1,1,13,1017.3,0,0,13,47.9,48,130,421,598.2,0,1,3,1,1.3862943611198906,1012.2,0,0,9,0,2.302585092994046,648.8,0,3,11,2297.9,0,0,0,0,0.0,334,1069,4120,416.3,1,7,34,1635.5,0,0,2,90.3,42,143,787
강서구,화곡동,꿈동산(355-22),37.5313451055887,126.839087660827,671.4,0,1,5,474.7,1,3,15,615.7,0,2,11,1357.3,0,0,7,40.2,30,123,398,853.4,0,1,2,1,1.0986122886681098,744.4,0,2,8,1,2.1972245773362196,665.9,0,1,7,3186.0,0,0,0,0,0.0,340,1231,3867,1225.3,0,0,12,2188.3,0,0,0,146.5,26,110,601
강서구,염창동,리버펠리스1동,37.55095333523002,126.8771554565142,488.4,1,2,4,442.2,1,4,12,602.3,0,3,9,1391.9,0,0,6,45.2,16,52,180,894.7,0,1,4,1,1.6094379124341003,525.5,0,1,6,1,1.9459101490553132,406.1,1,4,12,2707.1,0,0,0,0,0.0,116,514,1949,1420.3,0,0,3,2406.2,0,0,0,80.9,51,173,889
강서구,내발산동,삼대,37.55279055247994,126.8331545012842,527.1,0,2,7,339.5,3,4,18,140.2,2,4,14,140.2,4,8,15,42.6,25,87,293,1049.9,0,0,2,0,1.0986122886681098,914.5,0,2,4,1,1.6094379124341003,445.9,1,6,19,1029.3,0,0,1,0,0.6931471805599453,165,500,2389,259.5,3,7,41,259.5,1,1,2,38.7,160,488,892
강서구,화곡동,신한빌라트(105-362),37.544231913410954,126.8491851918703,826.5,0,1,7,247.3,2,7,20,956.4,0,2,14,956.4,0,2,15,86.7,31,107,423,321.9,1,1,3,1,1.3862943611198906,789.4,0,1,6,1,1.9459101490553132,372.4,1,3,22,1910.1,0,0,1,0,0.6931471805599453,301,912,3685,227.3,2,15,44,1408.8,0,0,2,159.9,46,93,944
강서구,화곡동,궁전A동,37.52819630375428,126.84393308331136,465.3,1,1,5,300.1,1,5,20,620.5,0,3,12,1512.3,0,0,8,75.2,20,132,417,1187.1,0,0,3,0,1.3862943611198906,448.2,1,2,8,1,2.1972245773362196,436.5,1,1,9,2767.7,0,0,0,0,0.0,280,1252,4336,1383.0,0,0,22,1738.0,0,0,1,77.7,23,176,704
강서구,화곡동,계명(849-7),37.544529502123595,126.8493882745336,855.6,0,1,7,274.3,2,7,20,941.3,0,2,15,966.3,0,2,15,115.3,32,102,422,334.4,1,1,3,1,1.3862943611198906,786.1,0,1,6,1,1.9459101490553132,339.3,1,2,23,1887.2,0,0,1,0,0.6931471805599453,293,919,3620,229.4,2,14,44,1374.1,0,0,2,193.2,34,97,954
강서구,내발산동,내츄럴2차,37.55176029025865,126.83285577200444,451.5,1,2,7,233.8,2,4,18,254.5,3,4,14,254.5,7,8,15,111.4,27,91,292,1098.4,0,0,2,0,1.0986122886681098,814.1,0,2,4,1,1.6094379124341003,377.1,1,6,19,1136.0,0,0,1,0,0.6931471805599453,150,500,2415,284.1,3,9,40,284.1,1,1,2,53.9,183,445,904
강서구,등촌동,등촌퀸즈포디엄삼익,37.5473051033028,126.862369041432,471.7,1,1,5,391.8,1,5,20,320.4,1,3,11,27.4,1,2,9,88.0,30,74,341,1092.5,0,0,6,0,1.9459101490553132,225.3,1,3,8,1,2.1972245773362196,246.2,1,5,18,2386.6,0,0,0,0,0.0,297,869,3132,144.9,1,2,29,1465.1,0,0,1,56.4,51,187,996
강서구,화곡동,창대,37.53615158386928,126.8368574469015,675.5,0,2,3,138.0,1,4,16,489.9,1,4,13,979.3,0,1,13,68.8,27,124,376,1082.0,0,0,2,0,1.0986122886681098,895.5,0,2,6,1,1.9459101490553132,608.8,0,3,8,2668.7,0,0,0,0,0.0,285,1295,3494,724.0,0,6,16,1791.7,0,0,1,75.6,47,150,655
강서구,화곡동,한백e타운(46-219),37.540208493198506,126.84534618872688,454.5,1,2,4,195.5,2,5,19,513.9,0,1,13,1061.6,0,0,15,33.5,45,132,422,609.2,0,1,3,1,1.3862943611198906,950.2,0,1,9,1,2.302585092994046,600.3,0,4,11,2238.8,0,0,0,0,0.0,332,1083,4007,354.9,1,7,33,1571.4,0,0,2,60.5,42,140,791
강서구,화곡동,강서크라운팰리스,37.55175352920693,126.84925151769974,1165.7,0,0,7,371.9,1,6,21,882.0,0,4,13,685.1,0,3,17,231.2,20,85,373,467.5,1,1,5,1,1.791759469228055,758.9,0,1,5,1,1.791759469228055,346.1,3,8,22,1195.3,0,0,1,0,0.6931471805599453,216,683,2796,63.9,15,29,45,582.6,0,1,2,155.6,18,169,873
강서구,화곡동,제일에비앙,37.529155363359685,126.8456043298406,305.7,1,1,5,471.5,1,5,19,590.1,0,3,11,1413.7,0,0,9,112.4,21,130,421,1341.8,0,0,3,0,1.3862943611198906,290.6,1,2,7,1,2.0794415416798357,274.5,1,1,9,2629.8,0,0,0,0,0.0,260,1260,4385,1279.8,0,0,21,1592.1,0,0,1,112.5,21,175,749
강서구,화곡동,프라임하우스(916-5),37.53488793835071,126.84870618506932,390.1,1,1,6,398.4,1,4,19,574.1,0,2,9,843.0,0,2,8,81.7,41,133,447,856.9,0,1,2,1,1.0986122886681098,648.3,0,1,9,1,2.302585092994046,420.2,1,2,14,2514.0,0,0,0,0,0.0,271,1096,4542,993.1,0,1,31,1497.1,0,0,1,130.5,51,151,873
강서구,화곡동,에스엠케이아파트,37.5299806649383,126.839510321952,663.0,0,1,4,520.1,0,5,18,738.9,0,2,10,1471.8,0,0,7,59.8,28,120,400,831.3,0,1,3,1,1.3862943611198906,589.6,0,2,8,1,2.1972245773362196,650.3,0,1,7,3174.0,0,0,0,0,0.0,320,1199,4004,1373.1,0,0,12,2134.2,0,0,0,259.8,16,143,579
강서구,화곡동,태경(381-7),37.53946230016144,126.83981473974691,235.0,1,1,3,105.3,1,5,20,427.7,1,2,12,1177.4,0,0,13,52.6,25,144,384,1098.2,0,0,3,0,1.3862943611198906,709.1,0,2,6,1,1.9459101490553132,238.9,1,3,11,2281.8,0,0,0,0,0.0,301,1136,3459,325.4,4,9,25,1460.9,0,0,1,66.2,35,200,785
강서구,화곡동,SPACE(920-5),37.53639211036307,126.85550312813602,932.3,0,1,6,303.9,2,4,21,268.5,1,2,10,268.5,2,4,8,33.8,27,118,394,724.1,0,1,2,1,1.0986122886681098,504.3,0,2,10,1,2.3978952727983707,478.3,1,2,15,2051.1,0,0,0,0,0.0,257,959,4383,1135.0,0,0,36,1135.0,0,0,1,47.1,29,132,1161
강서구,마곡동,마곡노블리안,37.57129958434012,126.81900545254544,469.5,1,4,14,360.5,1,4,10,416.7,1,1,6,102.6,2,3,4,50.6,31,89,152,1027.0,0,0,5,0,1.791759469228055,950.2,0,1,1,1,0.6931471805599453,161.6,1,2,8,1660.6,0,0,1,0,0.6931471805599453,141,523,1677,2179.7,0,0,0,2595.2,0,0,0,117.7,75,182,377
강서구,화곡동,프라임하우스(342-44),37.53488793835071,126.84870618506932,390.1,1,1,6,398.4,1,4,19,574.1,0,2,9,843.0,0,2,8,81.7,41,133,447,856.9,0,1,2,1,1.0986122886681098,648.3,0,1,9,1,2.302585092994046,420.2,1,2,14,2514.0,0,0,0,0,0.0,271,1096,4542,993.1,0,1,31,1497.1,0,0,1,130.5,51,151,873
강서구,방화동,마곡센트레빌,37.5729223176542,126.81611833037248,584.5,0,3,14,357.6,1,5,9,711.4,0,2,6,345.8,3,4,4,110.6,29,92,142,805.4,0,1,4,1,1.6094379124341003,680.1,0,1,1,1,0.6931471805599453,463.8,1,2,7,1573.5,0,0,1,0,0.6931471805599453,136,534,1504,2487.2,0,0,0,2891.4,0,0,0,64.8,38,180,364
강서구,화곡동,로얄홈타운(102동),37.5287596447092,126.840720066185,623.2,0,1,4,351.6,1,6,21,842.2,0,2,12,1638.2,0,0,10,42.0,27,127,407,908.9,0,1,3,1,1.3862943611198906,455.2,1,2,8,1,2.1972245773362196,603.3,0,1,8,3054.7,0,0,0,0,0.0,339,1220,4133,1494.3,0,0,15,2021.3,0,0,0,326.3,14,166,621
강서구,내발산동,원당,37.55731720349475,126.8423659950492,437.9,1,1,9,397.8,1,7,21,330.3,1,4,12,668.9,0,7,15,148.5,18,76,296,414.5,1,1,6,1,1.9459101490553132,571.2,0,1,4,1,1.6094379124341003,245.3,5,6,24,337.5,1,1,1,1,0.6931471805599453,131,478,2289,131.6,7,27,44,753.0,0,2,2,48.6,129,341,873
강서구,방화동,마곡우촌아파트,37.5686695300318,126.812052698256,420.4,1,5,14,401.4,1,5,9,649.9,0,4,7,443.8,1,4,4,136.1,29,88,142,1317.5,0,0,3,0,1.3862943611198906,1126.5,0,0,1,0,0.6931471805599453,614.6,0,3,8,991.8,0,1,1,1,0.6931471805599453,237,559,1413,2482.8,0,0,0,2792.1,0,0,0,95.9,69,185,363
강서구,등촌동,가양역두산위브,37.556292197672256,126.85455591977234,567.0,0,2,6,492.0,1,6,20,441.3,2,5,11,260.6,3,4,12,99.1,16,89,293,598.7,0,2,5,1,1.791759469228055,1046.4,0,0,5,0,1.791759469228055,243.3,3,8,21,1303.5,0,0,1,0,0.6931471805599453,150,538,2293,0.7,14,29,44,329.0,1,1,2,0.1,21,178,746
강서구,화곡동,우장산숲아이파크,37.54487260541292,126.83967303327807,380.0,1,2,4,501.5,0,7,20,731.5,0,2,14,731.5,0,2,16,82.2,31,127,364,1108.4,0,0,2,0,1.0986122886681098,396.6,2,2,6,1,1.9459101490553132,392.6,1,5,16,1681.0,0,0,1,0,0.6931471805599453,226,958,3114,148.8,8,11,41,881.4,0,1,2,87.6,76,351,879
강서구,내발산동,우장산신일해피트리,37.5496422087015,126.832335418773,364.3,1,1,6,136.9,1,5,16,140.1,3,4,12,140.1,7,8,13,53.7,27,107,305,1220.3,0,0,2,0,1.0986122886681098,606.6,0,2,4,1,1.6094379124341003,327.1,1,5,18,1356.6,0,0,1,0,0.6931471805599453,162,543,2478,435.4,2,11,37,435.4,1,1,2,11.5,179,427,907
강서구,화곡동,진성101동,37.53548578798508,126.85121675377547,575.1,0,1,6,295.7,1,3,20,617.7,0,2,9,617.7,0,2,8,68.4,47,121,444,748.0,0,1,1,1,0.6931471805599453,743.3,0,2,8,1,2.1972245773362196,600.9,0,2,15,2336.4,0,0,0,0,0.0,276,1018,4518,1090.0,0,0,34,1344.0,0,0,1,197.2,57,143,929
강서구,방화동,다우하임더프라임아파트,37.5736778449273,126.812423863036,419.9,1,3,14,316.9,1,6,9,435.6,1,2,6,397.0,2,4,4,98.2,25,80,131,776.5,0,3,3,1,1.3862943611198906,571.1,0,1,1,1,0.6931471805599453,795.4,0,2,6,1425.8,0,0,1,0,0.6931471805599453,155,544,1336,2783.6,0,0,0,3162.5,0,0,0,52.1,35,175,302
강서구,내발산동,마곡에이치밸리움,37.5571277059268,126.844185129185,597.3,0,1,9,448.0,1,8,20,349.6,1,4,10,570.3,0,7,16,161.1,20,73,299,332.9,1,1,6,1,1.9459101490553132,613.4,0,1,5,1,1.791759469228055,274.6,5,10,23,452.6,1,1,1,1,0.6931471805599453,114,532,2445,176.8,6,33,44,591.6,0,2,2,52.1,132,323,877
강서구,가양동,한림타운,37.57094524023693,126.8413796331176,285.2,1,1,6,182.7,1,2,10,389.3,1,1,6,530.2,0,3,6,126.2,11,33,130,361.4,1,2,4,1,1.6094379124341003,948.2,0,1,1,1,0.6931471805599453,507.8,0,1,15,1222.2,0,0,1,0,0.6931471805599453,171,461,1250,1193.8,0,0,17,1779.2,0,0,1,87.2,18,30,363
강서구,화곡동,아녜스타워4,37.5292360633642,126.844619900854,335.2,1,1,5,430.6,1,6,20,652.5,0,3,11,1496.7,0,0,7,56.3,23,132,410,1256.6,0,0,3,0,1.3862943611198906,377.7,1,2,8,1,2.1972245773362196,306.8,1,1,9,2717.0,0,0,0,0,0.0,283,1257,4343,1365.3,0,0,20,1679.3,0,0,1,53.9,20,184,727
강서구,내발산동,다울아크로빌,37.54834252411451,126.8345744207844,160.8,1,2,4,381.0,2,5,16,167.2,2,5,13,167.2,4,8,14,51.6,25,108,327,1121.1,0,0,2,0,1.0986122886681098,411.3,1,2,4,1,1.6094379124341003,182.3,1,5,18,1395.6,0,0,1,0,0.6931471805599453,157,656,2637,206.1,3,11,40,452.9,1,1,2,29.5,193,423,882
강서구,등촌동,강서,37.5657809900457,126.844960561259,431.1,1,2,7,94.4,1,7,12,415.6,1,4,7,315.4,2,4,10,162.0,20,61,184,722.8,0,2,5,1,1.791759469228055,434.5,1,1,3,1,1.3862943611198906,253.4,1,7,19,755.1,0,1,1,1,0.6931471805599453,86,426,1624,583.0,0,7,35,1124.0,0,0,2,140.0,15,157,542
강서구,화곡동,GMValley,37.5303680671248,126.845571283628,184.0,1,1,5,581.5,0,6,20,704.1,0,2,12,1358.8,0,0,8,146.3,25,131,422,1360.3,0,0,3,0,1.3862943611198906,327.4,1,2,8,1,2.1972245773362196,155.7,1,1,10,2650.3,0,0,0,0,0.0,270,1219,4406,1330.3,0,0,21,1607.0,0,0,1,80.9,24,168,687
강서구,화곡동,계명(350-33),37.544529502123595,126.8493882745336,855.6,0,1,7,274.3,2,7,20,941.3,0,2,15,966.3,0,2,15,115.3,32,102,422,334.4,1,1,3,1,1.3862943611198906,786.1,0,1,6,1,1.9459101490553132,339.3,1,2,23,1887.2,0,0,1,0,0.6931471805599453,293,919,3620,229.4,2,14,44,1374.1,0,0,2,193.2,34,97,954
강서구,내발산동,천우네오젠아파트,37.554759963687594,126.83887209707032,439.8,1,2,8,267.2,2,5,21,442.7,1,3,14,442.7,3,5,14,57.3,20,84,319,537.9,0,1,5,1,1.791759469228055,765.6,0,2,3,1,1.3862943611198906,70.2,2,6,24,597.8,0,1,1,1,0.6931471805599453,141,542,2406,192.6,5,17,44,375.6,1,1,2,31.9,174,471,924
강서구,마곡동,양진마니아,37.5717693716435,126.81865906205118,504.9,0,3,14,406.2,1,4,10,477.2,1,1,6,146.0,2,4,4,66.9,32,90,151,968.4,0,1,5,1,1.791759469228055,889.7,0,1,1,1,0.6931471805599453,206.5,1,2,7,1664.7,0,0,1,0,0.6931471805599453,145,514,1659,2238.5,0,0,0,2655.5,0,0,0,99.1,42,187,376
강서구,염창동,루나클래식2,37.5475138105604,126.87675711537,174.6,1,2,5,492.4,1,5,14,715.1,0,3,9,1287.6,0,0,7,173.4,16,62,183,524.7,0,1,4,1,1.6094379124341003,303.8,1,2,6,1,1.9459101490553132,516.1,0,2,14,2323.3,0,0,0,0,0.0,207,675,2205,1285.3,0,0,3,2411.7,0,0,0,197.2,36,181,997
강서구,등촌동,천우네오젠102동,37.55068618515629,126.8590063188285,589.2,0,2,5,354.2,3,5,22,200.6,2,3,12,464.0,1,2,10,94.5,16,86,358,789.9,0,1,5,1,1.791759469228055,320.2,1,1,8,1,2.1972245773362196,658.5,0,9,20,1929.6,0,0,1,0,0.6931471805599453,173,751,2886,596.4,0,22,39,989.5,0,1,1,177.8,21,161,775
강서구,화곡동,수정,37.5317247292179,126.85756331423,757.8,0,3,6,462.7,1,4,23,744.4,0,2,10,744.4,0,5,8,108.2,31,105,398,1271.2,0,0,2,0,1.0986122886681098,435.8,1,3,9,1,2.302585092994046,193.4,1,3,17,1659.1,0,0,2,0,1.0986122886681098,267,1177,4423,645.8,0,7,44,645.8,0,1,1,29.9,39,203,1727
강서구,내발산동,태일,37.5520673912414,126.83339489813032,448.3,1,2,7,291.7,3,4,18,206.9,2,4,14,206.9,5,8,15,99.9,29,89,293,1044.2,0,0,3,0,1.3862943611198906,836.9,0,2,4,1,1.6094379124341003,368.9,1,6,19,1080.4,0,0,1,0,0.6931471805599453,167,517,2395,232.2,3,9,41,232.2,1,1,2,77.8,213,449,905
강서구,화곡동,센트럴파크아파트,37.5298509234053,126.844907118561,264.5,1,1,5,502.8,0,6,19,688.9,0,2,12,1440.7,0,0,9,129.2,24,133,415,1291.8,0,0,3,0,1.3862943611198906,362.7,1,2,7,1,2.0794415416798357,237.2,1,1,9,2700.0,0,0,0,0,0.0,267,1238,4380,1363.2,0,0,21,1658.8,0,0,1,82.5,19,179,687
강서구,화곡동,우장산휴먼빌,37.547609045440765,126.84378737898538,671.0,0,2,7,297.3,2,5,21,983.3,0,1,14,983.3,0,1,17,125.4,34,112,395,739.0,0,2,3,1,1.3862943611198906,187.9,1,2,5,1,1.791759469228055,362.8,2,5,22,1405.0,0,0,1,0,0.6931471805599453,208,907,3051,382.7,1,23,45,857.6,0,1,2,33.9,28,336,935
강서구,등촌동,천우네오젠101동,37.55068618515629,126.8590063188285,589.2,0,2,5,354.2,3,5,22,200.6,2,3,12,464.0,1,2,10,94.5,16,86,358,789.9,0,1,5,1,1.791759469228055,320.2,1,1,8,1,2.1972245773362196,658.5,0,9,20,1929.6,0,0,1,0,0.6931471805599453,173,751,2886,596.4,0,22,39,989.5,0,1,1,177.8,21,161,775
강서구,염창동,DH팰리스,37.54109759488301,126.83651400516251,351.1,1,2,4,271.8,1,5,15,612.0,0,4,10,878.0,0,2,13,10.5,30,126,353,1351.8,0,0,3,0,1.3862943611198906,414.8,1,3,5,1,1.791759469228055,197.3,2,4,12,2128.6,0,0,0,0,0.0,283,1023,3045,284.8,5,8,26,1241.0,0,0,1,90.2,62,280,720
강서구,내발산동,우장산동문디이스트,37.5495694182794,126.833744477932,243.8,1,1,6,254.4,2,5,18,159.2,3,4,13,159.2,7,8,14,81.3,31,105,322,1112.2,0,0,2,0,1.0986122886681098,558.8,0,2,4,1,1.6094379124341003,202.7,1,4,18,1302.0,0,0,1,0,0.6931471805599453,169,587,2550,338.8,4,12,40,359.3,1,1,2,36.1,209,439,911
강서구,염창동,리버펠리스2동,37.55095333523002,126.8771554565142,488.4,1,2,4,442.2,1,4,12,602.3,0,3,9,1391.9,0,0,6,45.2,16,52,180,894.7,0,1,4,1,1.6094379124341003,525.5,0,1,6,1,1.9459101490553132,406.1,1,4,12,2707.1,0,0,0,0,0.0,116,514,1949,1420.3,0,0,3,2406.2,0,0,0,80.9,51,173,889
강서구,화곡동,태영,37.53693796913944,126.8386886869764,532.2,0,2,3,302.2,2,4,16,338.1,1,4,12,1129.2,0,0,13,19.1,30,130,395,1244.1,0,0,3,0,1.3862943611198906,914.2,0,1,7,1,2.0794415416798357,498.9,1,4,9,2566.7,0,0,0,0,0.0,264,1265,3597,605.8,0,6,19,1719.0,0,0,1,150.0,48,163,678
강서구,내발산동,센터스퀘어발산,37.557866909562,126.84109499216,312.8,1,1,9,355.3,1,6,21,323.8,1,3,12,663.4,0,5,14,71.2,21,76,292,530.4,0,1,6,1,1.9459101490553132,522.4,0,1,4,1,1.6094379124341003,119.9,4,7,23,239.9,1,1,1,1,0.6931471805599453,122,482,2189,176.0,7,19,44,768.2,0,2,2,89.0,135,349,883
강서구,화곡동,로얄홈타운(928-23)101동,37.5287596447092,126.840720066185,623.2,0,1,4,351.6,1,6,21,842.2,0,2,12,1638.2,0,0,10,42.0,27,127,407,908.9,0,1,3,1,1.3862943611198906,455.2,1,2,8,1,2.1972245773362196,603.3,0,1,8,3054.7,0,0,0,0,0.0,339,1220,4133,1494.3,0,0,15,2021.3,0,0,0,326.3,14,166,621
강서구,염창동,아르체움등촌,37.5498951511743,126.867603813165,187.6,1,3,5,370.4,2,6,18,196.1,1,5,12,568.4,0,1,9,101.2,19,97,262,906.1,0,1,5,1,1.791759469228055,578.6,0,3,7,1,2.0794415416798357,306.1,2,7,18,2637.8,0,0,0,0,0.0,247,911,2523,636.9,0,1,25,1663.3,0,0,1,0.1,88,265,940
강서구,공항동,더트루엘마곡HQ,37.56130676420385,126.81500940161725,268.0,2,5,13,429.2,1,4,11,98.1,1,5,9,897.7,0,1,10,243.0,17,65,179,1984.9,0,0,1,0,0.6931471805599453,1939.9,0,0,1,0,0.6931471805599453,677.7,0,5,9,1056.8,0,0,1,0,0.6931471805599453,161,571,1366,1926.9,0,0,1,2108.0,0,0,0,174.2,27,254,477
강서구,화곡동,화곡더리브스카이,37.5354010848441,126.83951228379,684.7,0,2,4,287.4,1,3,16,271.3,1,2,12,1225.0,0,0,9,112.6,29,130,389,1158.2,0,0,2,0,1.0986122886681098,1087.3,0,0,8,0,2.1972245773362196,673.5,0,3,8,2734.0,0,0,0,0,0.0,279,1271,3769,774.3,0,4,15,1898.8,0,0,1,56.6,43,124,660
강서구,화곡동,동서3호(381-22),37.53909058864887,126.83944667076084,283.8,1,1,3,141.8,1,5,20,413.2,1,3,11,1196.0,0,0,13,54.6,23,141,385,1141.3,0,0,3,0,1.3862943611198906,726.0,0,1,6,1,1.9459101490553132,267.5,1,3,10,2324.2,0,0,0,0,0.0,300,1150,3460,364.0,4,9,24,1494.3,0,0,1,18.8,34,198,747
강서구,내발산동,신세계,37.555003716514335,126.83922693413352,422.6,1,2,8,287.8,2,5,21,479.6,1,3,14,479.6,3,4,14,92.2,20,81,323,510.9,0,1,5,1,1.791759469228055,781.4,0,2,4,1,1.6094379124341003,38.8,2,7,24,564.4,0,1,1,1,0.6931471805599453,145,534,2411,226.3,5,18,44,416.7,1,1,2,38.8,164,467,926
구로구,개봉동,한마을,37.49526607305872,126.86250078204634,259.8,1,2,6,391.5,1,5,14,508.0,0,3,7,270.7,1,1,5,7.2,29,72,245,1357.1,0,0,3,0,1.3862943611198906,609.0,0,2,6,1,1.9459101490553132,312.5,2,5,9,1902.1,0,0,1,0,0.6931471805599453,173,708,3038,1260.8,0,0,12,3246.0,0,0,0,133.3,45,154,410
구로구,구로동,삼성래미안,37.48773177713954,126.89189949864326,450.7,1,4,8,277.2,2,5,16,347.9,1,2,8,1243.1,0,0,3,7.1,54,105,288,2192.6,0,0,0,0,0.0,167.1,1,1,9,1,2.302585092994046,316.0,1,3,14,1696.3,0,0,1,0,0.6931471805599453,386,1963,5069,208.4,6,34,45,945.7,0,1,1,111.9,57,102,399
구로구,고척동,청구,37.50153862080172,126.86383733540784,812.0,0,2,5,280.0,2,4,18,297.3,1,3,9,632.5,0,3,7,5.6,16,64,295,866.7,0,1,4,1,1.6094379124341003,620.2,0,2,8,1,2.1972245773362196,398.7,2,4,14,1668.7,0,0,1,0,0.6931471805599453,246,847,3174,624.6,0,1,23,2996.0,0,0,0,52.8,39,156,863
