gu,bjd,apt_name_raw,apt_name_clean,matched_name,matched_addr,matched_road,lat,lng,match_level,query
동대문구,답십리동,대림,대림,대림아파트,서울 동대문구 답십리동 808,서울 동대문구 답십리로60길 38,37.57091928039726,127.0637161922687,3,대림 동대문구 답십리동
동대문구,제기동,어진재,어진재,어진재,서울 동대문구 제기동 1213,서울 동대문구 회기로 14,37.59096938828023,127.03791070564128,3,어진재 동대문구 제기동
동대문구,전농동,전농우성,전농우성,전농우성아파트,서울 동대문구 전농동 6,서울 동대문구 사가정로 190,37.577272417963314,127.06495781882036,3,전농우성 동대문구 전농동
동대문구,장안동,청솔아파트(B동),청솔아파트,청솔아파트,서울 동대문구 장안동 372-9,서울 동대문구 장한로23길 7,37.57105435067633,127.07020928441096,3,청솔아파트 동대문구 장안동
동대문구,장안동,청원파크빌,청원파크빌,청원파크빌아파트,서울 동대문구 장안동 570,서울 동대문구 한천로14길 8,37.56707783604393,127.06297038754391,3,청원파크빌 동대문구 장안동
동대문구,전농동,래미안크레시티,래미안크레시티,래미안크레시티아파트,서울 동대문구 전농동 690,서울 동대문구 사가정로 65,37.57633347573597,127.05249313864849,3,래미안크레시티 동대문구 전농동
동대문구,장안동,장안위더스빌,장안위더스빌,장안위더스빌아파트,서울 동대문구 장안동 580,서울 동대문구 한천로 42,37.5662745657214,127.06218191091033,3,장안위더스빌 동대문구 장안동
동대문구,답십리동,래미안엘파인아파트,래미안엘파인아파트,래미안엘파인아파트,서울 동대문구 답십리동 1000,서울 동대문구 한천로37길 33,37.575881093623536,127.06530075116864,3,래미안엘파인아파트 동대문구 답십리동
동대문구,휘경동,롯데,롯데,휘경동롯데아파트,서울 동대문구 휘경동 78,서울 동대문구 망우로 95,37.59107649970664,127.06336198722678,3,롯데 동대문구 휘경동
동대문구,장안동,장안삼성쉐르빌,장안삼성쉐르빌,장안삼성쉐르빌아파트,서울 동대문구 장안동 371-1,서울 동대문구 장한로 119,37.5714705643541,127.070286649473,3,장안삼성쉐르빌 동대문구 장안동
동대문구,전농동,다스하우스,다스하우스,다스하우스,서울 동대문구 전농동 100-1,서울 동대문구 왕산로 294,37.5863282417652,127.052393729615,3,다스하우스 동대문구 전농동
동대문구,장안동,태솔에버빌,태솔에버빌,태솔에버빌아파트,서울 동대문구 장안동 312-8,서울 동대문구 장한로28가길 91,37.577133651625026,127.07270665934524,3,태솔에버빌 동대문구 장안동
동대문구,청량리동,한신,한신,한신아파트,서울 동대문구 청량리동 60,서울 동대문구 제기로 131,37.5883476091168,127.049750252449,3,한신 동대문구 청량리동
동대문구,답십리동,한일노벨리아,한일노벨리아,한일노벨리아,서울 동대문구 답십리동 494-1,서울 동대문구 천호대로 289,37.56689790131512,127.05328337893488,3,한일노벨리아 동대문구 답십리동
동대문구,이문동,래미안이문2차,래미안이문2차,래미안이문2차아파트,서울 동대문구 이문동 311,서울 동대문구 이문로12길 3-10,37.59351808326114,127.06011659303655,3,래미안이문2차 동대문구 이문동
동대문구,답십리동,래미안위브,래미안위브,래미안위브아파트,서울 동대문구 답십리동 1003,서울 동대문구 답십리로 130,37.57159835155525,127.05337841766884,3,래미안위브 동대문구 답십리동
동대문구,휘경동,주공1,주공1,주공1단지아파트,서울 동대문구 휘경동 57,서울 동대문구 한천로 248,37.58288733293944,127.07133556183088,3,주공1 동대문구 휘경동
동대문구,회기동,신현대,신현대,신현대아파트,서울 동대문구 회기동 65,서울 동대문구 이문로1길 21,37.58960450366104,127.05182084290634,3,신현대 동대문구 회기동
동대문구,장안동,태솔타운3차,태솔타운3차,태솔타운3차아파트,서울 동대문구 장안동 367-11,서울 동대문구 장한로26가길 10,37.57130843405214,127.071703727713,3,태솔타운3차 동대문구 장안동
동대문구,장안동,방원예뜨랑,방원예뜨랑,방원예뜨랑아파트,서울 동대문구 장안동 556,서울 동대문구 사가정로23가길 35,37.580598429557746,127.07196170117491,3,방원예뜨랑 동대문구 장안동
동대문구,휘경동,월드아파트,월드아파트,휘경아파트(월드),서울 동대문구 휘경동 108-4,서울 동대문구 외대역동로 37,37.59214540279181,127.06605321184738,3,월드아파트 동대문구 휘경동
동대문구,휘경동,휘경베스트빌현대,휘경베스트빌현대,휘경베스트빌현대아파트,서울 동대문구 휘경동 52,서울 동대문구 장안벚꽃로5길 19,37.58166382598228,127.07419075861614,3,휘경베스트빌현대 동대문구 휘경동
동대문구,장안동,선경이노블,선경이노블,선경이노블아파트,서울 동대문구 장안동 346-11,서울 동대문구 장한로22길 20-16,37.568806923695064,127.07078672580182,3,선경이노블 동대문구 장안동
동대문구,장안동,태솔아파트2차,태솔아파트2차,태솔2차아파트,서울 동대문구 장안동 346-2,서울 동대문구 장한로26가길 63,37.56899789862671,127.07084689926592,3,태솔아파트2차 동대문구 장안동
동대문구,장안동,신일해피트리2차(567),신일해피트리2차,신일해피트리2차아파트,서울 동대문구 장안동 567,서울 동대문구 천호대로77가길 27,37.56373290301636,127.06378251028548,3,신일해피트리2차 동대문구 장안동
동대문구,장안동,태솔에버빌3차,태솔에버빌3차,태솔에버빌3차아파트,서울 동대문구 장안동 383-11,서울 동대문구 장한로23길 11-10,37.57054306960911,127.06939039612656,3,태솔에버빌3차 동대문구 장안동
동대문구,이문동,신이문금호어울림,신이문금호어울림,신이문금호어울림아파트,서울 동대문구 이문동 428,서울 동대문구 신이문로 9,37.60370497903845,127.06301030821096,3,신이문금호어울림 동대문구 이문동
동대문구,장안동,공감대6차(384-1),공감대6차,공감대6차아파트,서울 동대문구 장안동 384-1,서울 동대문구 답십리로68길 31,37.5711933883014,127.06972945897346,3,공감대6차 동대문구 장안동
동대문구,장안동,장안힐스테이트,장안힐스테이트,장안힐스테이트아파트,서울 동대문구 장안동 329-2,서울 동대문구 장안벚꽃로1길 7,37.57596520721928,127.07534884553698,3,장안힐스테이트 동대문구 장안동
동대문구,장안동,형인허브빌(450-4),형인허브빌,형인허브빌아파트,서울 동대문구 장안동 566,서울 동대문구 천호대로89길 33,37.56331219810597,127.0684997122362,3,형인허브빌 동대문구 장안동
동대문구,장안동,신부파스카(563),신부파스카,신부파스카아파트,서울 동대문구 장안동 563,서울 동대문구 장한로12길 35,37.565516977833845,127.06996412735776,3,신부파스카 동대문구 장안동
동대문구,청량리동,현대,현대,청량리현대코아,서울 동대문구 청량리동 774,서울 동대문구 왕산로37길 27,37.5815057510316,127.044528854349,3,현대 동대문구 청량리동
동대문구,전농동,래미안아름숲,래미안아름숲,래미안아름숲아파트,서울 동대문구 전농동 688,서울 동대문구 전농로16길 51,37.5809433375079,127.06107557482017,3,래미안아름숲 동대문구 전농동
동대문구,장안동,비젼(437-2),비젼,비젼아파트,서울 동대문구 장안동 455-1,서울 동대문구 장한로8길 80,37.56270907103041,127.07064060737844,3,비젼 동대문구 장안동
동대문구,장안동,장안동우성4차,장안동우성4차,장안우성4차아파트,서울 동대문구 장안동 463-10,서울 동대문구 천호대로85길 26-4,37.56278706100501,127.06667469824944,3,장안동우성4차 동대문구 장안동
동대문구,장안동,대명이룸아파트(565-0),대명이룸아파트,대명이룸아파트,서울 동대문구 장안동 565,서울 동대문구 천호대로77길 63,37.56490136970089,127.06233017718044,3,대명이룸아파트 동대문구 장안동
동대문구,제기동,동성네스트빌2,동성네스트빌2,동성네스트빌-2,서울 동대문구 휘경동 293-223,서울 동대문구 망우로14가길 25,37.587957232449185,127.05997398885675,2,동성네스트빌2 동대문구 제기동
동대문구,제기동,동성네스트빌,동성네스트빌,동성네스트빌아파트,서울 동대문구 제기동 274-21,서울 동대문구 왕산로19라길 36,37.5802768927294,127.033302127173,3,동성네스트빌 동대문구 제기동
동대문구,이문동,대우,대우,이문대우아파트,서울 동대문구 이문동 45,서울 동대문구 한천로58길 139,37.6025659167959,127.06979043891364,3,대우 동대문구 이문동
동대문구,장안동,현대썬앤빌601,현대썬앤빌601,현대썬앤빌601,서울 동대문구 장안동 373-3,서울 동대문구 장한로 91,37.56917985785712,127.0694004508656,3,현대썬앤빌601 동대문구 장안동
동대문구,용두동,한양아이클래스,한양아이클래스,동대문한양아이클래스,서울 동대문구 용두동 112-8,서울 동대문구 왕산로 72,37.577716796510146,127.03137193881932,3,한양아이클래스 동대문구 용두동
동대문구,장안동,양우내안애애플,양우내안애애플,양우내안애애플,서울 동대문구 장안동 373-1,서울 동대문구 장한로 99,37.56975539812217,127.06973264617984,3,양우내안애애플 동대문구 장안동
동대문구,답십리동,두산,두산,두산1단지아파트,서울 동대문구 답십리동 990,서울 동대문구 답십리로56길 21,37.56931015249881,127.06018768670344,3,두산 동대문구 답십리동
동대문구,이문동,이문삼성래미안아파트,이문삼성래미안아파트,이문삼성래미안1차아파트,서울 동대문구 이문동 425,서울 동대문구 천장산로11길 22,37.6000357871039,127.056606840929,3,이문삼성래미안아파트 동대문구 이문동
동대문구,장안동,장안SM드림빌(360-2),장안SM드림빌,SM드림빌아파트,서울 동대문구 장안동 360-2,서울 동대문구 장한로12길 25-3,37.5658841359155,127.06919591658637,3,장안SM드림빌 동대문구 장안동
동대문구,용두동,용두롯데캐슬리치,용두롯데캐슬리치,용두롯데캐슬리치아파트,서울 동대문구 용두동 794,서울 동대문구 한빛로 73,37.57909811364989,127.03101930584651,3,용두롯데캐슬리치 동대문구 용두동
동대문구,장안동,래미안장안,래미안장안,래미안장안2차아파트,서울 동대문구 장안동 329-3,서울 동대문구 장안벚꽃로 167,37.57396497479295,127.07538758267157,3,래미안장안 동대문구 장안동
동대문구,장안동,U포그니2차,U포그니2차,장안동U포그니2차아파트,서울 동대문구 장안동 586,서울 동대문구 답십리로68길 32,37.57111014766231,127.06878871401992,3,U포그니2차 동대문구 장안동
동대문구,답십리동,클래식타워,클래식타워,클래식타워아파트,서울 동대문구 답십리동 493-5,서울 동대문구 천호대로 307,37.56584940062225,127.05468844049028,3,클래식타워 동대문구 답십리동
동대문구,회기동,동일스카이씨티,동일스카이씨티,동일스카이씨티아파트,서울 동대문구 회기동 65-81,서울 동대문구 이문로3길 16-2,37.5895062614253,127.053908641896,3,동일스카이씨티 동대문구 회기동
동대문구,답십리동,동서울한양,동서울한양,동서울한양아파트,서울 동대문구 답십리동 41,서울 동대문구 답십리로 184,37.57141116846576,127.0603931329071,3,동서울한양 동대문구 답십리동
동대문구,장안동,비젼아파트103동,비젼아파트,비젼아파트,서울 동대문구 장안동 455-1,서울 동대문구 장한로8길 80,37.56270907103041,127.07064060737844,3,비젼아파트 동대문구 장안동
동대문구,제기동,안암골벽산,안암골벽산,안암골벽산아파트,서울 동대문구 제기동 153,서울 동대문구 약령시로 25,37.58345237893246,127.03190872379965,3,안암골벽산 동대문구 제기동
동대문구,휘경동,휘경미소지움,휘경미소지움,휘경미소지움아파트,서울 동대문구 휘경동 106,서울 동대문구 망우로 105,37.59159106506084,127.064838917236,3,휘경미소지움 동대문구 휘경동
동대문구,장안동,아인리베(310-14),아인리베,장안아인리베아파트,서울 동대문구 장안동 310-5,서울 동대문구 장한로28가길 31,37.57434878907066,127.0725262247278,3,아인리베 동대문구 장안동
