전용면적,층,건물연령,강남구분,초등학교수,중학교수,고등학교수,공원수,백화점수,기준금리,CD금리,소비자물가지수,M2
-74576.625,1321.9822,2126.4739,-7099.7207,-2193.6707,5966.947,87.75162,-597.38135,3518.7664,588.7602,740.0009,-3280.2708,-6794.7085
-20852.584,1117.5426,-2118.7861,-8560.849,-3621.6711,-2563.3665,-586.2965,-4520.7793,-3761.5786,878.31976,789.69525,-3786.99,-7367.255
7253.9097,7707.2515,-16029.189,-14226.123,-3447.8743,-3337.0974,1205.8145,1333.088,-12861.025,-2135.6494,-4399.384,6173.49,7000.0444
7271.7124,1255.5421,2021.5734,-16029.81,5371.3203,-3607.3987,250.97272,-7803.86,-2390.4597,-1444.4827,-585.3038,7792.8545,11864.152
-9545.018,383.24738,16567.39,-10569.928,2080.1968,4656.1284,934.9317,7108.061,-3623.8276,1355.1506,2248.19,-567.9339,6394.1284
-12524.126,1186.6697,19792.54,-12365.462,-3280.4534,995.7403,-4012.8486,1069.4141,3255.2578,-2406.3682,-3910.4094,5247.3647,6859.824
21313.414,-2189.056,-3694.8843,-12382.497,-1739.6759,-2890.2551,-929.8094,-4602.6533,-5034.935,411.52686,1155.841,-4464.216,-11590.23
9545.821,4688.5205,-12589.339,-11317.154,-1654.8705,458.42715,-1021.61426,421.8922,7025.138,2978.3967,5407.317,5969.5806,10881.241
604.44867,1068.0168,1887.0215,49842.04,3456.8499,519.9201,795.94104,3145.5515,3347.8115,629.86633,14.676793,-12931.533,-3482.758
-52352.195,1230.3956,-14617.268,-7825.198,-1359.5405,-1455.13,369.645,1888.9591,-254.10284,-938.8957,-666.6579,2451.8176,4513.296
-5411.033,-2990.7861,-11475.0625,-11275.736,6436.155,-2489.6785,3152.6663,-6336.5244,-1437.5027,-1531.9136,-2229.062,6123.1934,7812.941
-8010.1206,-6570.5103,-6021.4497,-10784.561,5286.358,-2717.1003,-1457.6274,-2472.7122,-3032.9954,170.85085,563.979,-3778.2256,-10007.332
-17512.414,5277.3105,-12607.932,-8669.3955,-2292.6338,-2850.3225,-1631.578,2476.2263,-2322.4866,1585.1995,1836.0231,2376.8093,7737.3467
18153.885,8748.402,-5224.9663,-12061.445,621.18854,-2652.5913,1056.3844,-5226.39,-576.55493,903.3734,1792.0013,-492.99564,7178.356
-5861.1978,-2149.6614,-8337.88,-10105.3955,-1447.6846,-2514.8013,522.8721,-3744.0168,-2599.2063,2017.644,3114.975,4273.0337,8694.252
47370.13,-1729.1923,35524.836,49087.26,-17989.33,-6547.3013,-1655.8711,5989.432,2721.582,-287.6017,-2660.4927,12707.13,24694.805
103.13336,-2308.0208,7644.809,-9783.746,-2371.8608,4314.8867,461.86914,6341.0874,-461.53427,-8.114174,1417.9089,-3059.4805,-15190.801
10007.737,2480.1997,24866.928,-16559.904,1501.821,5491.8555,-6389.698,-4791.3657,-19821.469,-2897.345,-5108.586,2510.7678,7483.004
-7539.853,2233.5085,55700.95,69451.02,4004.994,745.0515,7151.8926,3945.2935,16371.924,3559.4841,3995.8533,-12774.822,-5498.0083
-88432.84,1773.3813,4673.2266,-10237.108,-2642.573,-879.5305,-1932.4471,2136.3389,1462.6871,-581.2059,162.77228,4309.9727,7913.5605
-5767.133,-5563.614,774.6448,-10260.949,-1397.2948,2301.9856,680.5323,5429.0317,-3428.1958,640.6075,-1895.1656,2591.176,7439.5825
15025.458,1329.493,-13514.334,-11095.526,-2521.3655,10321.079,983.3574,-2752.42,2770.2139,1477.434,2025.5366,1226.0176,7040.7725
15141.035,-54.559837,21953.135,-13799.433,-1001.73,2097.6223,-427.11127,6603.9395,-2190.8525,-1517.2267,-1272.0563,10980.066,14626.562
-3217.1704,660.12683,-3337.9998,-11679.331,-4653.008,-9592.3545,666.44916,-61.049885,-5236.2134,809.55,889.12836,-4322.2856,-9805.512
13523.213,-2549.7158,30288.361,-12417.533,15604.145,-273.97168,2632.943,5009.7715,3206.7585,-2987.2139,-3773.2043,-610.0586,7000.3516
4126.103,1529.3551,-2748.9197,-10858.113,-2519.8076,-1825.2787,255.11934,-6791.175,-3694.5845,992.8711,2169.208,-3504.1067,-1893.2458
-3639.8396,4662.9585,-5182.7124,-12898.501,-2745.3113,-774.00085,-3717.6296,289.08243,3769.0095,1153.4326,1483.9927,-4152.3296,-9411.485
96191.88,9169.715,13387.061,-14773.79,-4913.825,8535.991,2100.923,3349.8145,13937.378,1891.9701,2486.4883,-8978.683,-11637.308
-2605.8274,-779.4118,-1705.7218,-12679.465,-710.7728,-8481.07,992.07056,-5805.819,-2763.0315,1068.9623,970.2696,1306.4463,8239.412
-1420.012,3537.3118,-13542.816,-10552.471,3691.5203,-5041.144,192.49492,-7143.3687,-3221.045,794.9736,1514.3789,-4189.8667,-9481.57
-35787.31,-3489.6357,373.7956,36077.03,-8125.5015,-1389.4672,-1741.4067,3839.0051,4975.534,-1006.0511,-4923.448,4571.1274,3023.815
-40178.742,-1479.8768,765.9627,-11467.869,-2970.4717,-597.98566,-1419.5629,-1935.2396,-5814.8623,-1825.97,-2733.0698,4597.684,7653.0312
-21450.588,1445.0999,-3277.8047,-9879.336,-4098.0728,3472.605,1544.2847,-559.7687,2853.1853,161.36552,-2379.3855,-2577.2742,-18291.195
4763.7886,4943.5127,-8750.423,-12289.977,4421.4146,-4631.8813,-3964.0247,-3916.4792,-3508.656,2520.8674,3115.0718,3291.776,8991.185
36138.582,-4918.553,-17531.125,54042.742,6395.545,2320.752,946.8457,5006.5723,18646.922,1373.6063,1867.0527,-9750.707,6811.3823
19188.0,9243.675,11709.664,58966.605,-11824.545,-4540.175,-1732.9161,4732.5337,6112.418,3526.7888,6392.5815,11897.243,14572.938
-11250.396,5073.2964,-1254.2241,-12293.061,-912.2359,-3240.7874,-47.406548,-5980.185,-1664.0089,747.5707,2752.5835,188.20277,5977.9893
-80167.65,-3888.112,-1699.4491,-7380.483,-3131.4111,5880.4224,-672.20593,-344.81854,2052.2908,-1205.7722,-1354.5176,1366.1864,4142.0303
-6761.9087,-130.8561,28465.252,-13224.599,6726.952,-1977.3513,-3687.684,-6718.209,-3717.476,1862.0377,4353.4194,4220.827,8510.572
9280.399,-3017.1802,-9205.161,-10858.229,-3361.5684,-2298.0464,276.13568,45.273052,-12010.905,755.2425,706.72595,-3561.61,-9070.123
-21851.092,1379.1187,-10907.046,-8116.693,-5247.2207,-3353.6912,-1436.1825,-5342.716,-3044.6401,-1627.2117,-1674.7325,5602.683,7204.0405
-32165.271,-1578.4641,-3389.1846,-7847.7476,-3045.15,-2702.9946,-745.9638,-3987.3767,-2774.7632,-1891.6877,-3741.6497,3722.2078,5268.931
50781.87,2508.132,-26309.201,-14738.486,-1408.3336,-3454.2273,138.02336,1708.5702,-11150.153,693.3036,-4351.231,-4307.1045,-4497.8706
8049.706,-1259.723,28780.795,-13666.066,1175.5013,-11019.798,2263.2258,-7565.9707,-8129.337,1288.0028,1441.4846,-4347.616,-9871.752
4053.1436,-2688.0447,-10579.801,-8220.406,-3069.5234,-1357.8157,-1942.1249,-4855.4253,-2066.8967,722.30554,3138.024,-2735.1182,2459.5813
-33000.082,-503.414,-9554.767,-8636.295,-3534.6628,-9736.6045,925.2561,-568.53186,-2073.688,653.37946,698.94745,-3056.5154,1565.2902
2028.9005,-5125.1367,16700.146,-11413.178,7912.7295,-1670.2642,3053.9233,-6998.787,350.45483,-1432.4357,-3091.3062,2890.8862,6708.2246
-7155.5703,-3081.9224,-10019.051,-7604.716,2603.2698,11738.306,3564.8552,425.75504,325.7634,902.88806,2178.5786,-4946.6846,-2537.2344
11374.491,216.77422,-10903.727,-9865.859,2382.5027,19576.387,3801.2244,3010.2603,1262.7754,-2274.8335,-6070.1953,2950.7925,8776.448
5542.2544,4252.12,-9682.803,-11665.449,-1638.2627,-3052.5964,121.797585,-5143.851,-2975.1904,552.89374,671.73444,-4874.627,-12628.352
-25200.273,1527.5056,-10831.606,-9292.421,-2000.6708,-102.05383,-1880.6942,3156.7803,2911.098,-1675.354,-4941.723,5660.2236,6038.4365
8926.126,-652.035,-12488.792,-12501.651,4124.379,-3422.8962,266.52805,-8025.5947,-4115.9023,-1687.6293,-3188.084,5311.3604,8292.37
17254.797,1909.9062,9367.529,-11926.26,-1874.0968,-2581.8335,112.60849,-6381.901,-4114.806,2584.666,4019.3645,3794.3284,10934.287
9618.688,1081.5764,19408.014,-15055.621,-3369.2188,327.77335,-2911.8286,-893.9393,920.27594,-2717.9817,-6525.876,4796.0986,8002.6636
55009.594,6085.6357,-13041.0625,-13035.319,-938.2078,-3794.0334,-150.21695,2101.3152,-12564.564,921.52856,1480.8073,4082.9216,7107.017
-115401.05,3350.936,13131.358,53030.33,5249.55,2698.287,-606.9563,243.71378,-2498.056,-1815.7804,-2298.1929,12841.749,11058.907
-61219.08,-4160.335,17469.184,-11176.726,-3253.705,-2709.2095,305.97708,1138.3026,-7453.2886,-953.26953,-1540.7249,3569.49,3591.3098
-37097.453,-1674.786,571.94403,-8763.16,-2979.4106,-1480.4657,-123.93745,-4531.159,-3793.35,753.50275,1751.7561,564.44073,3791.198
-4959.248,-3037.266,-3028.7793,-8890.265,4039.7039,-3041.6245,-1324.5514,-3850.391,-2807.8257,158.06134,347.75766,-3702.4504,-11207.353
-49772.477,-3029.5178,5993.177,-16362.802,5835.4683,-4924.9175,-1261.518,4934.68,-1585.3123,-265.51535,-1817.952,2747.031,6039.316
-31786.771,-4897.989,15711.905,-9558.556,3883.4043,14159.738,1664.8903,3140.5234,2972.9321,-2667.7227,-3180.958,5505.5034,6922.299
5185.132,-2490.8032,-4551.3257,-16063.555,-3532.0645,-2758.4414,-1629.1305,3615.8096,-14466.372,-1445.0992,-104.11941,7576.9014,11395.677
13536.665,-5940.8364,24953.86,-11827.025,3703.841,8578.3955,3254.7175,-5287.1343,-61.651558,1399.9307,2494.9297,-5802.042,-10684.521
-12222.934,-4995.792,31012.34,-16039.554,5976.605,-1376.6469,770.6533,-7390.595,-2170.6538,-1153.4478,-1523.2434,10468.328,10333.458
25263.79,513.2304,-14993.959,-10954.248,3571.0742,-4075.1943,-197.87885,-8170.9424,-5276.8994,260.01242,879.3764,-5530.9873,-15052.503
-17178.613,746.9297,3882.3416,-8508.839,-2773.296,-1589.1876,-955.1253,-5203.166,-3934.3281,1075.1163,2421.313,556.4521,4556.07
12260.05,-1357.422,8518.875,-11932.548,-3621.6443,-467.37943,-1891.7809,5032.6924,-4155.5874,-1573.5269,-1477.4447,8463.579,13532.613
-7099.5,-2380.2285,4833.588,-15202.85,568.3334,-8850.172,637.3545,-7267.2056,-4429.176,-965.9139,-1457.7734,5523.0273,11379.976
-3028.869,11.615975,31166.375,-11194.119,374.50546,2110.786,1826.1499,9475.118,748.3518,-1278.9396,-2451.1711,8420.308,14052.834
7441.3857,3633.3547,14515.53,47919.88,-14316.222,-4636.0947,-2436.0708,5473.952,-813.2318,2129.4038,5071.8755,4493.5728,14502.018
281.1939,-1103.8738,-7546.748,-9091.967,4955.929,-1792.7155,1385.7505,-4821.8447,-1453.9933,863.6274,1161.657,-4122.528,-8695.803
-2578.3027,2662.9507,-9992.547,-9094.55,-3392.99,-2910.1907,-2073.6047,-4545.228,-2638.2502,924.2626,996.72186,-511.27692,5829.7847
1969.9435,3432.7087,-6010.5156,-9413.975,-661.59015,-1898.1215,-1998.3104,4256.6104,-2048.4326,818.04834,876.9631,-4219.005,-10335.725
35141.863,3185.634,36144.707,61780.684,6451.9614,3830.2173,-1184.4459,4695.5728,20815.63,-1221.7253,-7341.5244,17067.969,22392.863
16648.62,188.43282,-16450.264,75454.87,6289.502,-3696.016,753.6789,3439.9966,12977.962,544.61053,-143.3971,18006.848,15176.591
-5959.0356,3588.162,-10750.346,-11248.345,-2958.4404,-3526.8418,787.4485,303.2543,-11213.061,1592.8784,1243.6703,1648.9631,7619.777
8383.751,-6152.7188,-13399.478,-11120.467,3653.6316,-3930.9524,1961.8364,-5594.1655,-1209.2134,-2151.162,-4954.5874,291.6694,7167.091
10855.791,-4623.7363,12689.963,-10103.449,12374.414,-680.37756,1531.086,6601.188,6419.506,1762.7712,3338.6782,2847.7822,11466.241
954.0335,-3671.9988,4450.6724,48346.207,-11975.725,-11398.496,-2040.7678,5272.3306,2423.9614,1179.453,2600.5085,-6211.0464,-11647.148
6976.685,236.28493,-8695.948,-10103.522,-924.9038,1185.9304,-690.90564,1793.1733,7118.5303,-382.334,1028.8625,-4287.097,-14430.792
54434.8,-2975.4531,23641.01,-14783.649,4814.565,-4116.6025,-312.9348,-8058.19,-6302.183,1721.5907,3970.207,7361.3325,10132.769
-3481.7354,2408.5483,12077.429,-11426.272,-3691.526,-1256.5103,-2892.0645,4288.01,-12941.821,899.7063,692.1053,-646.85236,5330.8345
14844.937,-6117.597,-15023.918,-9971.305,16832.16,-851.6274,3471.204,6917.6978,681.5786,-651.65906,-516.8887,8379.542,11174.595
7208.9097,-4689.566,27672.91,-10701.994,5243.057,11439.085,1390.8574,3071.5078,3976.7227,-1101.5248,-2209.498,-5761.224,-21136.17
-36855.23,-3756.7832,-10463.016,-8823.123,-2347.5186,-5532.0244,-1297.9246,-5493.021,-2582.6892,1722.9863,1678.5361,4818.8955,5984.655
10126.291,-10845.158,-1386.3466,48020.457,4162.995,3662.738,1275.1978,4935.6978,15564.842,-2074.6228,-548.76385,-11527.245,-27928.383
10574.834,-6096.969,-7714.502,-9946.334,-1194.4948,-4135.281,-132.20232,-5143.416,-2289.0645,883.2071,1943.7826,-3954.5654,-4779.296
-16418.46,-2465.8438,-8777.522,-7894.125,-2451.3132,-2542.1257,-1091.9031,1595.8094,-2507.7654,103.17317,-1804.559,-5054.145,-12743.487
122453.52,22199.205,566.3617,64169.137,10189.316,1854.7306,6237.234,3651.3718,37049.137,2346.5464,3438.9607,-26515.973,-14736.466
-10248.544,535.36926,21063.496,44878.934,-12510.96,-3252.0723,-2231.9521,3945.357,1965.2112,-1436.1578,-6306.956,4074.7883,9208.416
20662.58,1718.5435,-14583.92,-8157.395,-3767.8225,-2990.3125,-1248.5298,-4710.9346,-3657.9417,-387.45792,-2894.9778,-5319.303,-16383.413
14.752968,-2240.8745,14788.2,-11949.281,-1659.06,6361.636,1218.13,5024.1724,-678.0071,3650.2114,4742.222,6579.124,11023.844
26251.387,-4849.566,-10901.904,-10356.532,-4815.938,-3996.8723,556.36536,750.45795,-16316.155,669.6272,-967.80206,-1122.6007,-319.03052
13182.261,-1891.2299,24285.217,-15366.795,-4489.263,6972.4434,893.6078,-2600.344,8892.301,-2402.8472,-6184.8257,7861.2305,8646.004
15357.055,-5430.308,19972.678,-10128.292,19936.24,-1430.4567,4618.8184,6980.5405,3990.7878,78.0547,412.5857,11700.933,20349.033
5972.4243,5935.7085,-16487.566,-12216.929,6657.0425,13818.317,4152.9453,382.8518,5602.795,-1430.5482,-312.00482,8135.8174,13764.728
12461.631,-6547.3765,-7171.246,-11840.174,2613.0586,3698.2764,-5117.617,-2906.7317,-15994.97,219.17256,818.0497,-5296.928,-11950.206
-5752.747,-1546.2863,-1572.4454,-10927.2,-2183.985,-3451.7673,481.81226,-6549.157,-5040.416,788.1642,913.62213,-3696.0107,-9101.08
5771.6016,-7704.825,-11389.647,-11307.197,-3360.9583,-5790.494,-1074.5476,-5223.173,-2932.2024,848.7575,1523.2618,759.53015,5219.68
-71128.48,320.5594,-2346.137,-10200.179,-5148.206,-3119.995,98.12742,524.5234,-5924.719,-922.97754,-1291.1595,3797.4739,4551.7275
5116.7544,1831.1831,-7256.563,-9954.756,14150.756,-1886.5076,1887.9685,5310.0366,-1161.587,834.1707,2312.6887,-5223.365,-2300.51
4094.3086,-4714.9175,-965.02734,-16342.902,-1018.1101,-2357.8457,-123.83776,-6103.868,-3248.2156,-1299.8126,-815.68115,8283.725,10939.23
14868.832,5140.3037,-8238.525,-11912.65,3905.3308,-5422.619,-2163.1018,-2746.4321,-3633.7947,955.9479,1306.6292,-5782.604,-10661.81
6769.818,1472.2023,-12776.2,-8782.245,15245.185,-812.10486,1679.6049,5083.8857,-46.449554,725.3482,221.031,-943.6936,6045.93
30487.791,-3611.4106,40005.945,-10633.527,7248.1333,4070.7166,-721.0119,7792.7905,26938.115,-1544.9811,-1026.4663,7762.0244,14594.756
-10339.235,-1715.9514,-12336.646,-9131.657,-2706.3406,-2733.609,-2133.2932,1807.008,-12858.985,666.4101,1285.7578,-3778.333,-4714.318
-23614.521,678.52704,-9568.412,-10374.797,4766.92,-4184.9526,-1369.9288,-4677.612,-3566.2573,-733.0073,-900.42883,6649.8774,8002.475
43052.695,-8341.014,32879.094,80453.016,2805.121,2156.9336,-1446.337,5330.82,19842.045,1035.8291,-1417.9836,23627.3,16412.582
9574.366,-1073.7031,-5181.293,-10588.605,12549.926,-230.50365,1818.5583,4063.9946,416.8217,8.100323,-1908.9966,-5799.132,-16208.173
83959.16,-6672.3647,-29363.71,53749.35,2648.3523,-2300.2559,4360.2173,2728.0354,22546.514,-2985.9746,-6339.998,17308.771,13204.61
-10463.3125,1696.7124,-12091.419,-10154.883,-6242.145,-3201.2295,-1563.611,-6165.3164,-3001.593,-1730.9967,-2444.0876,3605.478,7837.98
-881.2231,-2789.1094,-5374.472,-11558.647,-2332.4639,-3295.535,552.9714,1225.0706,-13883.381,13.386483,-50.379807,-3602.3599,-10984.459
-13587.813,-1967.5748,-5519.388,-8264.119,-1085.3086,-698.8114,-645.3675,4813.066,-2505.9897,-227.70522,-2090.6304,-4309.0566,-10483.45
-14183.39,-6551.4585,-13403.9375,-10078.404,-2997.8687,-2975.9126,629.9929,202.2951,-8026.6055,-1813.7804,-2665.0168,1051.9602,6149.5674
5294.065,-2915.983,12409.892,-11679.26,-4904.2754,-401.85986,-3521.3096,-447.28296,4958.886,-1212.9285,263.22556,9280.682,10088.634
8890.066,-1917.8832,-10418.386,-10103.922,-1803.2292,-4348.8433,229.25592,-6255.2197,-1970.4797,637.7667,1186.4333,-3753.1086,-10055.332
13202.756,-6312.289,2086.1936,-11706.7,-1944.9749,1310.3789,226.69878,6246.76,-551.32227,-2243.8958,-3248.2942,7517.5283,11360.889
-4704.24,505.39026,6394.9604,58972.86,2631.416,1723.4995,-971.4762,2927.6912,11864.18,2205.8442,3892.5088,-9810.096,-10411.656
88206.625,4166.452,-31737.15,50256.297,435.63498,-3163.2837,-2154.7153,902.2229,14593.927,1506.4023,-439.61157,11473.242,8856.234
11891.466,-3074.508,-7860.093,-9380.107,-1793.123,9794.745,2447.4277,-457.04883,7929.0483,29.257267,-1876.8773,-5327.6914,-16470.236
-14698.772,-2852.4631,-10779.215,-8134.74,-1288.4565,-2848.623,518.2332,-4437.9243,-3253.6204,663.5886,822.67163,-2822.9395,-8658.855
5454.554,-5052.4927,-12551.914,-11377.232,-4867.3276,-12671.83,821.82764,657.751,-6262.361,75.89613,629.9571,-3804.502,-11516.814
-8603.978,520.7953,1332.6879,-13356.726,12079.069,-3061.7695,93.93759,5825.4795,-1870.5604,-940.6253,-195.77118,7734.4097,11315.664
-8008.7363,1809.9781,-2188.6653,-12737.812,-3832.3713,-3534.1743,407.26984,-6796.9893,-2795.8682,628.34924,-147.65189,-4898.504,-11964.544
-12326.723,-5156.4375,-2074.1042,-10115.586,2120.6726,-6214.0806,-1351.7782,-5211.6772,-3681.6624,679.9677,814.8748,-3750.8184,-9050.301
6684.7856,1030.7891,-12578.013,-10563.355,-3368.1108,8854.405,1020.3292,-3513.0042,1167.648,1026.6031,1861.3784,-372.06976,7271.059
9204.288,-25.821089,-3840.621,-10975.709,-4609.4844,-11264.56,1035.9928,725.9071,-5098.5283,686.6297,197.0099,-4049.461,-10869.382
39253.707,-9112.866,-22971.914,49884.953,4368.482,1975.7565,-548.2538,1458.4205,17995.992,38.400837,-3709.3777,-6316.2354,-18543.002
-18352.418,-814.0649,-5529.6978,-7216.989,-4246.5933,-2026.4073,-648.3421,-5311.9673,-3547.2554,739.11304,702.86145,-3765.7686,-7461.549
-8671.765,-628.7059,-14359.093,-8032.584,5271.326,14172.957,3559.2522,2043.5083,3707.2915,-1435.228,-2746.5562,5866.5854,11043.591
9929.8,15.042801,7015.011,-10924.264,-4777.4355,-4651.96,-491.94864,-6898.8735,-3986.136,420.18826,-870.77246,-1591.7549,6838.108
10609.68,1826.7107,1586.2842,-13953.415,7133.483,-3737.4907,2289.0479,-6939.926,-2058.495,645.1726,1737.4608,525.0064,7731.9336
21911.86,-257.20258,32275.352,66424.69,9681.413,4108.6997,3603.4426,3806.946,23209.838,-548.79987,-1456.2715,27554.875,26753.852
17091.418,-1842.8108,-18335.314,69527.0,4947.725,1494.5089,3018.7673,1913.7804,4639.0825,-2521.8083,-6291.8887,12303.759,10040.875
22036.693,-10855.94,-16621.357,53425.395,5364.506,2036.352,238.28256,2858.278,11077.553,985.70294,1640.9855,-3360.476,5047.1074
-3992.6814,-3880.6147,13359.773,-12064.838,-2447.1604,-1903.2069,-2814.2827,3736.516,-11894.557,1907.479,3555.5325,5411.8022,8882.126
7326.709,-2300.314,-13995.945,-13025.239,-4823.979,-14758.518,1429.2495,606.3092,-5967.189,-2539.1594,-5340.019,88.07156,7157.9854
-10276.412,1679.8247,6700.3623,-12091.325,5326.804,6827.115,-1574.6255,1889.5237,-16635.24,1689.3783,3670.44,5588.444,9798.398
5256.12,200.89786,-10346.746,-11843.012,-96.39496,858.73804,-10329.261,-4430.0757,-21046.26,1542.1149,2088.4204,2061.0994,7943.078
13789.137,-8473.039,-10078.238,-11780.459,-2034.69,-1356.2449,-1118.1906,4313.7026,-3619.4065,1190.8591,2670.6313,5402.2783,11075.819
6545.123,5621.196,-3113.5098,-13376.921,-4002.1272,-2400.614,13.065474,1352.4066,-12333.943,144.62085,779.75854,-5173.9385,-14452.216
42709.062,1804.1587,-17312.83,-12495.841,-3410.3345,-4689.478,-343.2063,-5780.152,-7808.001,-2888.482,-6040.511,4107.2573,9513.504
240471.14,32807.684,57933.035,75991.98,9917.606,-1455.077,3653.6663,3759.2485,18658.736,-7875.38,22541.83,43613.812,21161.979
-13428.914,1600.0479,-5344.79,-9206.515,-6208.767,-2585.6016,-2010.5776,-6298.5913,-3379.5417,1140.0293,1157.7781,2204.4143,8798.849
5248.299,2204.415,-13434.498,-9573.668,-1707.9967,-641.20337,-780.39197,2336.9312,5787.442,1002.1619,937.05884,-3992.957,1703.3187
10412.008,2631.4631,-16816.824,-9919.676,10548.087,-3267.9534,1194.3463,4832.8047,1139.7429,680.92236,1268.9216,-829.2434,6593.475
-44041.754,-71.60778,-9419.994,40515.863,2612.598,1260.1007,13.086222,2966.1484,16596.025,1820.0923,3543.815,-1358.2042,3299.8906
58203.777,14990.124,5438.337,-17335.822,-1422.249,9.168808,317.89795,4426.8813,10539.596,843.5612,3283.8462,-9590.926,-12749.667
-29804.977,2736.6685,-5317.43,-7429.5044,10031.063,-1497.2158,1132.4652,6550.328,625.23926,675.356,2744.9692,-42.02265,4573.2153
14883.855,-529.5227,-9720.795,-8524.645,1570.018,16435.135,3201.5815,3187.2668,941.54114,1212.6243,2441.477,-4753.1147,-2852.4272
-20571.824,-5861.9272,-17785.45,48572.12,3856.8132,455.12115,657.00134,3419.1477,12544.041,-2360.0847,-7363.1963,7488.7383,9183.335
-39107.19,-1357.771,7781.268,-10300.651,-3634.9836,-2172.4148,-2208.9958,3136.8462,-9758.34,961.33276,1090.3005,1407.7662,6677.2163
19759.713,-8695.252,-26128.09,34164.4,-9106.856,-6091.096,-3059.0613,2685.3389,2361.933,631.73346,917.5776,-11176.92,-17260.19
-65760.92,-4598.549,-653.80115,-9222.968,-2618.6536,-2186.2605,-90.36497,-3033.9202,-2134.0803,-1302.5679,-2072.388,1018.95544,2102.259
-3382.0964,-9708.5625,-11374.106,-8750.548,161.48364,7681.5674,2466.1387,-419.37997,5390.8247,972.69836,2546.9993,1187.3718,5422.9873
9287.924,1231.5173,-10100.179,-9548.007,10199.969,-814.53973,2250.3494,7016.5103,1366.5652,790.54486,2888.2793,-4119.3193,-2066.7695
19666.514,-301.87503,-9880.305,46159.66,-8476.037,-8229.037,-4331.049,2031.1768,994.9834,-1.2492166,2452.7642,-8657.277,-20106.947
38564.773,4532.958,28898.652,-15048.951,-168.39085,2049.8694,-659.10046,-6317.995,-25920.312,462.0854,769.92053,-7150.768,-341.05396
-8661.67,-4352.509,5976.4727,-9769.328,14421.258,-3003.537,2575.0208,6498.313,-695.9043,1159.166,3760.1108,1401.4712,6666.725
51382.97,-3015.126,1573.2971,49097.277,-7225.559,-2859.8425,-2891.505,2877.6165,4374.59,3032.0156,7926.93,8088.8574,12018.22
82886.516,-2973.355,13631.576,54388.492,-10976.821,-8773.986,-1909.7596,3300.9995,-4994.9165,-2428.2456,-2089.8647,17952.33,18096.908
10812.9795,-1891.4487,-15428.778,-9006.034,-616.788,1268.2687,-406.8786,2214.6365,5437.5073,1024.2319,2867.0627,-2606.4915,-3351.369
96831.875,-3564.4045,51013.234,68037.53,6410.12,1041.2925,2906.8647,3008.01,36423.29,1792.8898,-425.37082,-20999.344,-16828.662
-8050.636,2557.73,15887.284,-10426.051,-3882.9924,-2301.8071,-2978.0383,3621.5347,-13690.86,694.7467,1942.0405,639.80054,5469.545
-9131.405,-3673.7507,-12417.991,-11387.079,556.877,1412.8859,-5363.327,-3643.145,-17511.924,1329.1396,2997.7456,4253.6133,8529.412
-13460.538,1797.8778,27444.81,-13648.367,-1614.1031,-913.3943,789.1619,-6160.8633,-3420.5586,-2010.6521,-3127.6384,5686.909,7352.16
-33108.633,1403.4813,-6588.063,-7601.782,-2997.4536,-2940.064,-1154.5038,-5098.912,-2698.7422,-2035.2188,-3503.9282,4391.1313,5634.111
35561.246,1952.0243,-18994.172,-11168.263,-5670.0874,-3895.3198,-211.37178,-7430.583,-6618.436,-1559.5444,-34.963432,7333.116,12086.837
-38913.49,-2429.6814,-1763.3778,-9428.017,4508.1157,-2465.3704,-906.126,-6215.155,-2578.889,643.73596,1434.1027,5069.161,6449.3257
-32051.13,1340.4431,-12567.62,-7498.658,-4629.616,-3771.9148,-1917.9071,-4877.893,-2978.666,-1478.085,-1262.3112,5429.6763,6693.5757
-5671.158,-4312.5425,-12117.389,-7608.8936,-818.00586,-1199.4476,1489.6913,1849.55,-339.3776,406.65182,1591.4053,-4506.2993,-3285.7712
6484.7476,-872.5836,-9003.184,-7835.835,-8330.726,-4443.637,-1551.0757,-3713.934,-3052.5466,924.0133,1950.266,-3769.9868,-4584.7246
-19890.643,-63.949665,-8545.61,-7100.8965,-4389.1665,-2021.705,-1032.0505,-3896.7144,-2331.6086,640.9714,1030.8595,-3636.8613,-6948.717
57927.332,-3872.9546,-20569.928,-13648.992,-3404.6792,-7027.427,-2145.246,-4378.542,-8942.133,1352.1368,2804.9702,5515.5146,8238.375
-31680.34,-8883.81,-12960.75,-8290.725,-2617.4548,-5719.3623,-1104.0037,-5669.271,-2503.3025,440.534,-461.2116,-5072.914,2416.5325
-44458.02,-3357.9526,40743.598,50690.703,4743.5776,2765.349,2779.3726,3041.3674,23221.47,-1677.0233,-3450.3823,-9939.688,-14873.765
10743.701,1870.9912,-4808.7583,-10281.84,4791.5195,-4059.973,-3857.7517,-1838.627,-2920.4,707.35065,2560.2178,-5043.5234,-4248.843
-51775.523,-5380.2256,-23404.105,41504.4,4268.834,296.68314,369.6467,1687.9249,7861.6406,-1156.5979,-6910.7393,8491.282,4533.445
-29058.814,1395.9353,-3188.4954,-8209.862,-3293.2427,-2658.8657,-702.74994,-4442.0728,-2949.0947,739.3355,172.655,-3934.7368,-7987.081
9079.334,6199.935,2643.7744,-15395.292,1318.8959,13130.531,-249.33832,-9681.56,-458.3825,927.6587,956.1517,-2455.8928,7977.4062
