구,법정동,아파트명,행정동,구_spatial,행정동_spatial,adm_nm
강서구,내발산동,신세계3차101동,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,신세계4차,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,신세계5차,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,예스빌,우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,우장산동문디이스트,우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,우장산신일해피트리,우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,우장산월드메르디앙,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,우장산타워빌,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,우장산태승훼미리,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,우장산힐스테이트,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,원다벨라빌,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,원당,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,유니드,우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,이너스101동,우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,이너스102동,우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,제이월드에메랄드,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,쥴리앙,우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,진한연립,우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,천우네오젠,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,천우네오젠(693),우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,천우네오젠5차,우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,천우네오젠6차,우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,천우네오젠아파트,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,천우명덕,우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,천우캐슬,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,청솔101동,우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,청솔102동,우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,청솔샤르망1001동,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,청솔샤르망1002동,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,청솔샤르망1003동,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,청솔샤르망1004동,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,청솔수(711-6),우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,청솔숲속마을101동,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,청솔숲속마을102동,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,청솔파인힐(736-0),우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,청솔해오름,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,타워힐101동,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,태승훼미리,우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,태승훼미리2,우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,태승훼미리3차,우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,태승훼미리아파트5차,우장산동,강서구,화곡3동,서울특별시 강서구 화곡3동
강서구,내발산동,태일,우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,한서1차,우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,한서2차APT,우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,한서3차,우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,한울앤하우스,우장산동,강서구,발산1동,서울특별시 강서구 발산1동
강서구,내발산동,현대파크,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,내발산동,홍익,우장산동,강서구,우장산동,서울특별시 강서구 우장산동
강서구,등촌동,가양역두산위브,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,강서,등촌1동,강서구,가양1동,서울특별시 강서구 가양1동
강서구,등촌동,계명위너스,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,나성,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,다울,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,대동황토방,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,대동황토방2,등촌1동,강서구,등촌3동,서울특별시 강서구 등촌3동
강서구,등촌동,대림,등촌1동,강서구,등촌3동,서울특별시 강서구 등촌3동
강서구,등촌동,대림e편한세상,등촌1동,강서구,방화2동,서울특별시 강서구 방화2동
강서구,등촌동,대림아르빌아파트,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,동성,등촌1동,강서구,등촌3동,서울특별시 강서구 등촌3동
강서구,등촌동,두보아파트,등촌1동,강서구,등촌2동,서울특별시 강서구 등촌2동
강서구,등촌동,등마루,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,"등촌1,2단지주공아파트",등촌1동,강서구,등촌3동,서울특별시 강서구 등촌3동
강서구,등촌동,등촌5차보람쉬움,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,등촌6차보람,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,"등촌7,8단지주공아파트",등촌1동,강서구,등촌3동,서울특별시 강서구 등촌3동
강서구,등촌동,등촌동보람쉬움아파트,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,등촌동성원,등촌1동,강서구,등촌3동,서울특별시 강서구 등촌3동
강서구,등촌동,등촌동아이파크,등촌1동,강서구,등촌2동,서울특별시 강서구 등촌2동
강서구,등촌동,등촌동현대2차,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,등촌라인(조합),등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,"등촌지와인아파트,비지니스센터",등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,등촌퀸즈포디엄삼익,등촌1동,강서구,등촌2동,서울특별시 강서구 등촌2동
강서구,등촌동,등촌파밀리에더클래식101동,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,등촌파밀리에더클래식201동,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,마곡루나플라체,등촌1동,강서구,등촌3동,서울특별시 강서구 등촌3동
강서구,등촌동,보람,등촌1동,강서구,등촌2동,서울특별시 강서구 등촌2동
강서구,등촌동,보람(640),등촌1동,강서구,등촌2동,서울특별시 강서구 등촌2동
강서구,등촌동,보람하이빌,등촌1동,강서구,등촌2동,서울특별시 강서구 등촌2동
강서구,등촌동,부영,등촌1동,강서구,등촌3동,서울특별시 강서구 등촌3동
강서구,등촌동,삼성,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,삼성한사랑1,등촌1동,강서구,등촌3동,서울특별시 강서구 등촌3동
강서구,등촌동,삼우지엔씨,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,삼형.그레이스빌,등촌1동,강서구,등촌2동,서울특별시 강서구 등촌2동
강서구,등촌동,서광등촌마을아파트,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,세심,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,신세계,등촌1동,강서구,등촌2동,서울특별시 강서구 등촌2동
강서구,등촌동,신송타워,등촌1동,강서구,등촌3동,서울특별시 강서구 등촌3동
강서구,등촌동,신원,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,심미에셈빌,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,예지펠리스아파트,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,우당,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,우성,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,월드메르디앙,등촌1동,강서구,가양1동,서울특별시 강서구 가양1동
강서구,등촌동,임광,등촌1동,강서구,등촌2동,서울특별시 강서구 등촌2동
강서구,등촌동,정우아파트,등촌1동,강서구,등촌2동,서울특별시 강서구 등촌2동
강서구,등촌동,정우아파트(570-11),등촌1동,강서구,등촌2동,서울특별시 강서구 등촌2동
강서구,등촌동,제일(코오롱),등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,주공10,등촌1동,강서구,등촌3동,서울특별시 강서구 등촌3동
강서구,등촌동,주공3,등촌1동,강서구,등촌3동,서울특별시 강서구 등촌3동
강서구,등촌동,주공5,등촌1동,강서구,등촌3동,서울특별시 강서구 등촌3동
강서구,등촌동,지엠벨리,등촌1동,강서구,등촌1동,서울특별시 강서구 등촌1동
강서구,등촌동,"진로,미주아파트",등촌1동,강서구,등촌3동,서울특별시 강서구 등촌3동
강서구,등촌동,천우네오젠,등촌1동,강서구,등촌2동,서울특별시 강서구 등촌2동
강서구,등촌동,천우네오젠(507-11),등촌1동,강서구,등촌2동,서울특별시 강서구 등촌2동
